Sample_Name,NODE_ID,family-supergroup,Country,Site,Collection_MY,Collection_Y,Season,Mosq_Species_Name,Mapped_Reads,Total_Reads_in_Lib,Non_rRNA_Reads,RPM,Virus_name_fin_cut,Virus_name_final
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-1_S13,NODE_1301_length_1057_cov_1.798780,Metaviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,58,5692063,2763669,20.99,Ambato Boeny meta-like virus 8,Ambato Boeny meta-like virus 8  isolate MAD1339
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-2_S14,NODE_33_length_3168_cov_5.091761,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,334,4557663,1323633,252.34,Ambato Boeny orthototi-like virus 12,Ambato Boeny orthototi-like virus 12  isolate MAD1354
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-2_S14,NODE_10_length_5161_cov_17.765920,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,1386,4557663,1323633,1047.12,Ambato Boeny orthototi-like virus 5,Ambato Boeny orthototi-like virus 5  isolate MAD1360
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-2_S14,NODE_16_length_4398_cov_8.272139,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,579,4557663,1323633,437.43,Ambato Boeny orthototi-like virus 6,Ambato Boeny orthototi-like virus 6  isolate MAD1361
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-2_S14,NODE_13_length_4860_cov_10.403384,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,752,4557663,1323633,568.13,Ambato Boeny orthototi-like virus 10,Ambato Boeny orthototi-like virus 10  isolate MAD1352
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-2_S14,NODE_12_length_4971_cov_22.641690,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,1802,4557663,1323633,1361.4,Ambato Boeny orthototi-like virus 4,Ambato Boeny orthototi-like virus 4  isolate MAD1359
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-2_S14,NODE_53_length_2532_cov_31.386336,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,1304,4557663,1323633,985.17,Ambato Boeny orthototi-like virus 3,Ambato Boeny orthototi-like virus 3  isolate MAD1358
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-2_S14,NODE_93_length_2065_cov_2.913655,Aspiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,87,4557663,1323633,65.73,Ambato Boeny aspi-like virus 2,Ambato Boeny aspi-like virus 2  isolate MAD1351
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-2_S14,NODE_19_length_3833_cov_17.449734,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,1352,4557663,1323633,1021.43,Ambato Boeny orthototi-like virus 9,Ambato Boeny orthototi-like virus 9  isolate MAD1363
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-2_S14,NODE_11_length_5117_cov_11.017248,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,1102,4557663,1323633,832.56,Ambato Boeny orthototi-like virus 8,Ambato Boeny orthototi-like virus 8  isolate MAD1362
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-2_S14,NODE_141_length_1794_cov_2.744916,Aspiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,72,4557663,1323633,54.4,Ambato Boeny aspi-like virus 1,Ambato Boeny aspi-like virus 1  isolate MAD1350
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-2_S14,NODE_31_length_3307_cov_36.258813,Amalgaviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,1753,4557663,1323633,1324.39,Ambato Boeny amalga-like virus 1,Ambato Boeny amalga-like virus 1  isolate MAD1349
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-2_S14,NODE_21_length_3758_cov_5.119403,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,827,4557663,1323633,624.8,Ambato Boeny orthototi-like virus 14,Ambato Boeny orthototi-like virus 14  isolate MAD1356
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-2_S14,NODE_23_length_3681_cov_5.152162,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,327,4557663,1323633,247.05,Ambato Boeny orthototi-like virus 11,Ambato Boeny orthototi-like virus 11  isolate MAD1353
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-2_S14,NODE_97_length_2037_cov_6.273422,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,199,4557663,1323633,150.34,Ambato Boeny orthototi-like virus 13,Ambato Boeny orthototi-like virus 13  isolate MAD1355
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-2_S14,NODE_397_length_1184_cov_2.774077,Partitiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,47,4557663,1323633,35.51,Mosquito partiti-like virus YN16,Mosquito partiti-like virus YN16  isolate MAD1364
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-2_S14,NODE_281_length_1353_cov_2.218750,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,43,4557663,1323633,32.49,Ambato Boeny orthototi-like virus 2,Ambato Boeny orthototi-like virus 2  isolate MAD1357
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-3_S15,NODE_2_length_10686_cov_622.164233,Flaviviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,96237,5530250,2834791,33948.53,Anopheles flavivirus variant 1,Anopheles flavivirus variant 1  isolate MAD1376
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-3_S15,NODE_45_length_4150_cov_2.353937,Metaviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,241,5530250,2834791,85.02,Ambato Boeny meta-like virus 8,Ambato Boeny meta-like virus 8  isolate MAD1366
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-3_S15,NODE_39_length_4358_cov_35.353559,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,2309,5530250,2834791,814.52,Ambato Boeny orthototi-like virus 6,Ambato Boeny orthototi-like virus 6  isolate MAD1373
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-3_S15,NODE_23_length_5210_cov_18.599377,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,1398,5530250,2834791,493.16,Ambato Boeny orthototi-like virus 12,Ambato Boeny orthototi-like virus 12  isolate MAD1369
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-3_S15,NODE_112_length_2809_cov_28.991959,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,1184,5530250,2834791,417.67,Ambato Boeny orthototi-like virus 7,Ambato Boeny orthototi-like virus 7  isolate MAD1374
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-3_S15,NODE_22_length_5259_cov_25.939452,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,1984,5530250,2834791,699.88,Ambato Boeny orthototi-like virus 4,Ambato Boeny orthototi-like virus 4  isolate MAD1372
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-3_S15,NODE_30_length_4956_cov_41.052222,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,2958,5530250,2834791,1043.46,Ambato Boeny orthototi-like virus 10,Ambato Boeny orthototi-like virus 10  isolate MAD1368
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-3_S15,NODE_141_length_2486_cov_23.914629,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,1195,5530250,2834791,421.54,Ambato Boeny orthototi-like virus 9,Ambato Boeny orthototi-like virus 9  isolate MAD1375
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-3_S15,NODE_26_length_5132_cov_16.528365,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,1225,5530250,2834791,432.13,Ambato Boeny orthototi-like virus 15,Ambato Boeny orthototi-like virus 15  isolate MAD1371
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-3_S15,NODE_203_length_2122_cov_1.452416,Metaviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,54,5530250,2834791,19.05,Ambato Boeny meta-like virus 9,Ambato Boeny meta-like virus 9  isolate MAD1367
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-3_S15,NODE_15_length_5885_cov_65.968858,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,5614,5530250,2834791,1980.39,Ambato Boeny orthototi-like virus 14,Ambato Boeny orthototi-like virus 14  isolate MAD1370
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Anopheles-gambiae-3_S15,NODE_103_length_2929_cov_119.614846,Amalgaviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Anopheles gambiae,5123,5530250,2834791,1807.19,Ambato Boeny amalga-like virus 1,Ambato Boeny amalga-like virus 1  isolate MAD1365
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Culex-univittatus-2_S16,NODE_89_length_4217_cov_15.212114,Metaviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Culex univittatus,7708,7268107,5223561,1475.62,Ambato Boeny meta-like virus 24,Ambato Boeny meta-like virus 24  isolate MAD1379
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Culex-univittatus-2_S16,NODE_69_length_4502_cov_5.014676,Dicistroviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Culex univittatus,953,7268107,5223561,182.44,Ambato Boeny dicistro-like virus 1,Ambato Boeny dicistro-like virus 1  isolate MAD1377
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Culex-univittatus-2_S16,NODE_364_length_2080_cov_4.384155,Dicistroviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Culex univittatus,146,7268107,5223561,27.95,Ambato Boeny dicistro-like virus 3,Ambato Boeny dicistro-like virus 3  isolate MAD1378
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Culex-univittatus-2_S16,NODE_728_length_1499_cov_1.324684,Dicistroviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Culex univittatus,26,7268107,5223561,4.98,Mosquito picorna-like virus YN6,Mosquito picorna-like virus YN6  isolate MAD1381
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Culex-univittatus-2_S16,NODE_977_length_1319_cov_2.836276,Spiciviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Culex univittatus,49,7268107,5223561,9.38,Ambato Boeny spici-like virus 1,Ambato Boeny spici-like virus 1  isolate MAD1380
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Culex-univittatus-3_S17,NODE_4_length_8352_cov_17.471192,Dicistroviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Culex univittatus,2884,6636064,4665208,618.19,Ambato Boeny dicistro-like virus 1,Ambato Boeny dicistro-like virus 1  isolate MAD1382
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Culex-univittatus-3_S17,NODE_300_length_2572_cov_30.072829,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Culex univittatus,1185,6636064,4665208,254.01,Drosophila-associated totivirus 4,Drosophila-associated totivirus 4  isolate MAD1384
HVLJHBGXH_Madagascar-Ambato-Boeny-Oct-2020-Dry-Culex-univittatus-3_S17,NODE_119_length_3558_cov_9.421234,Orthototiviridae,Madagascar,Ambato Boeny,Oct-20,2020,Dry,Culex univittatus,494,6636064,4665208,105.89,Ambato Boeny orthototi-like virus 22,Ambato Boeny orthototi-like virus 22  isolate MAD1383
HVLJHBGXH_Madagascar-Amparafaravola-Feb-2020-Rainy-Mansonia-uniformis-2_S3,NODE_1_length_13685_cov_20.782839,Nairoviridae,Madagascar,Amparafaravola,Feb-20,2020,Rainy,Mansonia uniformis,4153,4261826,2833573,1465.64,Amparafaravola nairo-like virus 1,Amparafaravola nairo-like virus 1  isolate MAD1387
HVLJHBGXH_Madagascar-Amparafaravola-Feb-2020-Rainy-Mansonia-uniformis-2_S3,NODE_6_length_5783_cov_7.828021,Orthototiviridae,Madagascar,Amparafaravola,Feb-20,2020,Rainy,Mansonia uniformis,688,4261826,2833573,242.8,Amparafaravola orthototi-like virus 10,Amparafaravola orthototi-like virus 10  isolate MAD1388
HVLJHBGXH_Madagascar-Amparafaravola-Feb-2020-Rainy-Mansonia-uniformis-2_S3,NODE_20_length_4472_cov_16.042964,Metaviridae,Madagascar,Amparafaravola,Feb-20,2020,Rainy,Mansonia uniformis,1514,4261826,2833573,534.31,Amparafaravola meta-like virus 15,Amparafaravola meta-like virus 15  isolate MAD1385
HVLJHBGXH_Madagascar-Amparafaravola-Feb-2020-Rainy-Mansonia-uniformis-2_S3,NODE_90_length_2106_cov_2.652730,Virgaviridae,Madagascar,Amparafaravola,Feb-20,2020,Rainy,Mansonia uniformis,398,4261826,2833573,140.46,Amparafaravola virga-like virus 1,Amparafaravola virga-like virus 1  isolate MAD1389
HVLJHBGXH_Madagascar-Amparafaravola-Feb-2020-Rainy-Mansonia-uniformis-2_S3,NODE_319_length_1113_cov_1.160577,Metaviridae,Madagascar,Amparafaravola,Feb-20,2020,Rainy,Mansonia uniformis,22,4261826,2833573,7.76,Amparafaravola meta-like virus 18,Amparafaravola meta-like virus 18  isolate MAD1386
HVLJHBGXH_Madagascar-Amparafaravola-Feb-2020-Rainy-Mansonia-uniformis-3_S4,NODE_2_length_7087_cov_5.912461,Metaviridae,Madagascar,Amparafaravola,Feb-20,2020,Rainy,Mansonia uniformis,905,3771877,1527245,592.57,Amparafaravola meta-like virus 15,Amparafaravola meta-like virus 15  isolate MAD1390
HVLJHBGXH_Madagascar-Amparafaravola-Feb-2020-Rainy-Mansonia-uniformis-3_S4,NODE_1_length_7137_cov_16.708239,Orthototiviridae,Madagascar,Amparafaravola,Feb-20,2020,Rainy,Mansonia uniformis,1718,3771877,1527245,1124.9,Amparafaravola orthototi-like virus 10,Amparafaravola orthototi-like virus 10  isolate MAD1392
HVLJHBGXH_Madagascar-Amparafaravola-Feb-2020-Rainy-Mansonia-uniformis-3_S4,NODE_165_length_1431_cov_1.608247,Metaviridae,Madagascar,Amparafaravola,Feb-20,2020,Rainy,Mansonia uniformis,53,3771877,1527245,34.7,Amparafaravola meta-like virus 16,Amparafaravola meta-like virus 16  isolate MAD1391
HVLJHBGXH_Madagascar-Amparafaravola-Oct-2020-Dry-Culex-antennatus-2_S19,NODE_4_length_11815_cov_788.408533,Rhabdoviridae,Madagascar,Amparafaravola,Oct-20,2020,Dry,Culex antennatus,133981,7154111,3879903,34532.05,Merida virus,Merida virus  isolate MAD1394
HVLJHBGXH_Madagascar-Amparafaravola-Oct-2020-Dry-Culex-antennatus-2_S19,NODE_11_length_5430_cov_10.910958,Dicistroviridae,Madagascar,Amparafaravola,Oct-20,2020,Dry,Culex antennatus,1340,7154111,3879903,345.37,Amparafaravola dicistro-like virus 1,Amparafaravola dicistro-like virus 1  isolate MAD1393
HVLJHBGXH_Madagascar-Amparafaravola-Oct-2020-Dry-Culex-antennatus-3_S20,NODE_32_length_2419_cov_2.411338,Rhabdoviridae,Madagascar,Amparafaravola,Oct-20,2020,Dry,Culex antennatus,83,6842663,2691477,30.84,Mosquito mono-like virus HAN3,Mosquito mono-like virus HAN3  isolate MAD1396
HVLJHBGXH_Madagascar-Amparafaravola-Oct-2020-Dry-Culex-antennatus-3_S20,NODE_150_length_1302_cov_3.020342,Rhabdoviridae,Madagascar,Amparafaravola,Oct-20,2020,Dry,Culex antennatus,54,6842663,2691477,20.06,Merida-like virus Turkey,Merida-like virus Turkey  isolate MAD1395
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Anopheles-coustani-1_S5,NODE_1_length_10090_cov_29.508236,Kitaviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Anopheles coustani,4339,6578336,1423185,3048.8,Mampikony kita-like virus 1,Mampikony kita-like virus 1  isolate MAD1398
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Anopheles-coustani-1_S5,NODE_6_length_5941_cov_8.263463,Artiviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Anopheles coustani,851,6578336,1423185,597.95,Mampikony arti-like virus 1,Mampikony arti-like virus 1  isolate MAD1397
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Anopheles-coustani-1_S5,NODE_26_length_2841_cov_914.212789,Solemoviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Anopheles coustani,35697,6578336,1423185,25082.47,Mampikony solemo-like virus 1,Mampikony solemo-like virus 1  isolate MAD1401
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Anopheles-coustani-1_S5,NODE_159_length_1303_cov_5.142276,Partitiviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Anopheles coustani,90,6578336,1423185,63.24,Mampikony partiti-like virus 2,Mampikony partiti-like virus 2  isolate MAD1400
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Anopheles-coustani-1_S5,NODE_21_length_3432_cov_141.027985,Solemoviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Anopheles coustani,6833,6578336,1423185,4801.2,Mampikony solemo-like virus 2,Mampikony solemo-like virus 2  isolate MAD1402
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Anopheles-coustani-1_S5,NODE_274_length_1030_cov_6.828631,Narnaviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Anopheles coustani,94,6578336,1423185,66.05,Mampikony narna-like virus 1,Mampikony narna-like virus 1  isolate MAD1399
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Anopheles-coustani-2_S6,NODE_6_length_7286_cov_9.596423,Metaviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Anopheles coustani,1297,6218039,5589375,232.05,Mampikony meta-like virus 7,Mampikony meta-like virus 7  isolate MAD1408
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Anopheles-coustani-2_S6,NODE_42_length_4971_cov_3.469784,Metaviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Anopheles coustani,339,6218039,5589375,60.65,Mampikony meta-like virus 2,Mampikony meta-like virus 2  isolate MAD1405
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Anopheles-coustani-2_S6,NODE_21_length_5930_cov_14.572990,Metaviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Anopheles coustani,1669,6218039,5589375,298.6,Mampikony meta-like virus 5,Mampikony meta-like virus 5  isolate MAD1406
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Anopheles-coustani-2_S6,NODE_82_length_4124_cov_6.050852,Metaviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Anopheles coustani,508,6218039,5589375,90.89,Mampikony meta-like virus 6,Mampikony meta-like virus 6  isolate MAD1407
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Anopheles-coustani-2_S6,NODE_2124_length_1411_cov_1.612108,Metaviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Anopheles coustani,110,6218039,5589375,19.68,Mampikony meta-like virus 9,Mampikony meta-like virus 9  isolate MAD1409
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Anopheles-coustani-2_S6,NODE_208_length_2832_cov_1679.014136,Solemoviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Anopheles coustani,64943,6218039,5589375,11619.01,Mampikony solemo-like virus 1,Mampikony solemo-like virus 1  isolate MAD1410
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Anopheles-coustani-2_S6,NODE_4738_length_1130_cov_1.493851,Metaviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Anopheles coustani,81,6218039,5589375,14.49,Mampikony meta-like virus 13,Mampikony meta-like virus 13  isolate MAD1404
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Anopheles-coustani-2_S6,NODE_6738_length_1026_cov_2.429171,Metaviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Anopheles coustani,43,6218039,5589375,7.69,Mampikony meta-like virus 1,Mampikony meta-like virus 1  isolate MAD1403
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Culex-antennatus-1_S7,NODE_2_length_11166_cov_102.349860,Kitaviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Culex antennatus,27547,6188317,3429368,8032.68,Culex pipiens-associated Tunisia virus,Culex pipiens-associated Tunisia virus  isolate MAD1413
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Culex-antennatus-1_S7,NODE_3_length_9280_cov_1316.345932,Nodaviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Culex antennatus,170868,6188317,3429368,49824.92,Biggievirus Mos11,Biggievirus Mos11  isolate MAD1411
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Culex-antennatus-1_S7,NODE_40_length_3523_cov_6493.975362,Chrysoviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Culex antennatus,311308,6188317,3429368,90777.08,Chrysoviridae sp.,Chrysoviridae sp.  isolate MAD1412
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Culex-antennatus-1_S7,NODE_194_length_1796_cov_7.587348,Circoviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Culex antennatus,252,6188317,3429368,73.48,Mampikony circo-like virus 1,Mampikony circo-like virus 1  isolate MAD1414
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Culex-antennatus-3_S8,NODE_2_length_11062_cov_313.861589,Kitaviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Culex antennatus,49027,4974590,3358813,14596.53,Culex pipiens-associated Tunisia virus,Culex pipiens-associated Tunisia virus  isolate MAD1416
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Culex-antennatus-3_S8,NODE_52_length_3533_cov_2522.748555,Chrysoviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Culex antennatus,121272,4974590,3358813,36105.61,Chrysoviridae sp.,Chrysoviridae sp.  isolate MAD1415
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Culex-antennatus-3_S8,NODE_28_length_4436_cov_4.977309,Metaviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Culex antennatus,523,4974590,3358813,155.71,Mampikony meta-like virus 34,Mampikony meta-like virus 34  isolate MAD1418
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Culex-antennatus-3_S8,NODE_117_length_2618_cov_5.343026,Partitiviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Culex antennatus,217,4974590,3358813,64.61,Mampikony partiti-like virus 4,Mampikony partiti-like virus 4  isolate MAD1419
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Culex-antennatus-3_S8,NODE_293_length_1809_cov_13.436060,Circoviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Culex antennatus,396,4974590,3358813,117.9,Mampikony circo-like virus 1,Mampikony circo-like virus 1  isolate MAD1417
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Culex-quinquefasciatus-1_S9,NODE_3_length_11014_cov_139.436706,Virgaviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Culex quinquefasciatus,22086,4700836,822156,26863.51,Hubei virga-like virus 2,Hubei virga-like virus 2  isolate MAD1423
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Culex-quinquefasciatus-1_S9,NODE_6_length_6631_cov_8.033852,Rhabdoviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Culex quinquefasciatus,765,4700836,822156,930.48,Culex mononega-like virus 1,Culex mononega-like virus 1  isolate MAD1421
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Culex-quinquefasciatus-1_S9,NODE_5_length_7174_cov_15.631460,Dicistroviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Culex quinquefasciatus,1888,4700836,822156,2296.4,Aphid lethal paralysis virus,Aphid lethal paralysis virus  isolate MAD1420
HVLJHBGXH_Madagascar-Mampikony-Feb-2020-Rainy-Culex-quinquefasciatus-1_S9,NODE_7_length_6491_cov_7.712371,Kitaviridae,Madagascar,Mampikony,Feb-20,2020,Rainy,Culex quinquefasciatus,1637,4700836,822156,1991.1,Culex pipiens-associated Tunisia virus,Culex pipiens-associated Tunisia virus  isolate MAD1422
